Datetime,Latitude,Longitude,Dynamic_Height
2011-09-01 00:00:00,64.0,17.25,nan
2011-09-01 00:00:00,64.0,18.0,nan
2011-09-01 00:00:00,64.0,18.75,nan
2011-09-01 00:00:00,64.0,19.5,nan
2011-09-01 00:00:00,64.0,20.25,nan
2011-09-01 00:00:00,64.0,21.0,nan
2011-09-01 00:00:00,64.0,21.75,nan
2011-09-01 00:00:00,64.0,22.5,nan
2011-09-01 00:00:00,64.0,23.25,nan
2011-09-01 00:00:00,64.0,24.0,nan
2011-09-01 00:00:00,64.0,24.75,nan
2011-09-01 00:00:00,64.0,25.5,nan
2011-09-01 00:00:00,64.0,26.25,nan
2011-09-01 00:00:00,64.0,27.0,nan
2011-09-01 00:00:00,64.0,27.75,nan
2011-09-01 00:00:00,64.0,28.5,nan
2011-09-01 00:00:00,64.0,29.25,nan
2011-09-01 00:00:00,64.0,30.0,nan
2011-09-01 00:00:00,64.0,30.75,nan
2011-09-01 00:00:00,64.0,31.5,nan
2011-09-01 00:00:00,64.0,32.25,nan
2011-09-01 00:00:00,64.0,33.0,nan
2011-09-01 00:00:00,64.0,33.75,nan
2011-09-01 00:00:00,64.0,34.5,nan
2011-09-01 00:00:00,64.0,35.25,nan
2011-09-01 00:00:00,64.0,36.0,nan
2011-09-01 00:00:00,64.0,36.75,nan
2011-09-01 00:00:00,64.0,37.5,nan
2011-09-01 00:00:00,64.0,38.25,nan
2011-09-01 00:00:00,64.0,39.0,nan
2011-09-01 00:00:00,64.0,39.75,nan
2011-09-01 00:00:00,64.0,40.5,nan
2011-09-01 00:00:00,64.0,41.25,nan
2011-09-01 00:00:00,64.0,42.0,nan
2011-09-01 00:00:00,64.0,42.75,nan
2011-09-01 00:00:00,64.0,43.5,nan
2011-09-01 00:00:00,64.0,44.25,nan
2011-09-01 00:00:00,64.0,45.0,nan
2011-09-01 00:00:00,64.0,45.75,nan
2011-09-01 00:00:00,64.0,46.5,nan
2011-09-01 00:00:00,64.0,47.25,nan
2011-09-01 00:00:00,64.0,48.0,nan
2011-09-01 00:00:00,64.0,48.75,nan
2011-09-01 00:00:00,64.0,49.5,nan
2011-09-01 00:00:00,64.0,50.25,nan
2011-09-01 00:00:00,64.0,51.0,nan
2011-09-01 00:00:00,64.0,51.75,nan
2011-09-01 00:00:00,64.0,52.5,nan
2011-09-01 00:00:00,64.0,53.25,nan
2011-09-01 00:00:00,64.0,54.0,nan
2011-09-01 00:00:00,64.0,54.75,nan
2011-09-01 00:00:00,64.0,55.5,nan
2011-09-01 00:00:00,64.0,56.25,nan
2011-09-01 00:00:00,64.0,57.0,nan
2011-09-01 00:00:00,64.0,57.75,nan
2011-09-01 00:00:00,64.0,58.5,nan
2011-09-01 00:00:00,64.0,59.25,nan
2011-09-01 00:00:00,64.0,60.0,nan
2011-09-01 00:00:00,64.0,60.75,nan
2011-09-01 00:00:00,64.0,61.5,nan
2011-09-01 00:00:00,64.0,62.25,nan
2011-09-01 00:00:00,64.0,63.0,nan
2011-09-01 00:00:00,64.0,63.75,nan
2011-09-01 00:00:00,64.0,64.5,nan
2011-09-01 00:00:00,64.0,65.25,nan
2011-09-01 00:00:00,64.0,66.0,nan
2011-09-01 00:00:00,64.0,66.75,nan
2011-09-01 00:00:00,64.0,67.5,nan
2011-09-01 00:00:00,64.0,68.25,nan
2011-09-01 00:00:00,64.0,69.0,nan
2011-09-01 00:00:00,64.0,69.75,nan
2011-09-01 00:00:00,64.0,70.5,nan
2011-09-01 00:00:00,64.0,71.25,nan
2011-09-01 00:00:00,64.0,72.0,nan
2011-09-01 00:00:00,64.0,72.75,nan
2011-09-01 00:00:00,64.0,73.5,nan
2011-09-01 00:00:00,64.0,74.25,nan
2011-09-01 00:00:00,64.0,75.0,nan
2011-09-01 00:00:00,64.0,75.75,nan
2011-09-01 00:00:00,64.0,76.5,nan
2011-09-01 00:00:00,64.0,77.25,nan
2011-09-01 00:00:00,64.0,78.0,nan
2011-09-01 00:00:00,64.0,78.75,nan
2011-09-01 00:00:00,64.0,79.5,nan
2011-09-01 00:00:00,64.0,80.25,nan
2011-09-01 00:00:00,64.0,81.0,nan
2011-09-01 00:00:00,64.0,81.75,nan
2011-09-01 00:00:00,64.0,82.5,nan
2011-09-01 00:00:00,64.0,83.25,nan
2011-09-01 00:00:00,64.0,84.0,nan
2011-09-01 00:00:00,64.0,84.75,nan
2011-09-01 00:00:00,64.0,85.5,nan
2011-09-01 00:00:00,64.0,86.25,nan
2011-09-01 00:00:00,64.0,87.0,nan
2011-09-01 00:00:00,64.0,87.75,nan
2011-09-01 00:00:00,64.0,88.5,nan
2011-09-01 00:00:00,64.0,89.25,nan
2011-09-01 00:00:00,64.0,90.0,nan
2011-09-01 00:00:00,64.0,90.75,nan
2011-09-01 00:00:00,64.0,91.5,nan
2011-09-01 00:00:00,64.0,92.25,nan
2011-09-01 00:00:00,64.0,93.0,nan
2011-09-01 00:00:00,64.0,93.75,nan
2011-09-01 00:00:00,64.0,94.5,nan
2011-09-01 00:00:00,64.0,95.25,nan
2011-09-01 00:00:00,64.0,96.0,nan
2011-09-01 00:00:00,64.0,96.75,nan
2011-09-01 00:00:00,64.0,97.5,nan
2011-09-01 00:00:00,64.0,98.25,nan
2011-09-01 00:00:00,64.0,99.0,nan
2011-09-01 00:00:00,64.0,99.75,nan
2011-09-01 00:00:00,64.0,100.5,nan
2011-09-01 00:00:00,64.0,101.25,nan
2011-09-01 00:00:00,64.0,102.0,nan
2011-09-01 00:00:00,64.0,102.75,nan
2011-09-01 00:00:00,64.0,103.5,nan
2011-09-01 00:00:00,64.0,104.25,nan
2011-09-01 00:00:00,64.0,105.0,nan
2011-09-01 00:00:00,64.0,105.75,nan
2011-09-01 00:00:00,64.0,106.5,nan
2011-09-01 00:00:00,64.0,107.25,nan
2011-09-01 00:00:00,64.0,108.0,nan
2011-09-01 00:00:00,64.0,108.75,nan
2011-09-01 00:00:00,64.0,109.5,nan
2011-09-01 00:00:00,64.0,110.25,nan
2011-09-01 00:00:00,64.0,111.0,nan
2011-09-01 00:00:00,64.0,111.75,nan
2011-09-01 00:00:00,64.0,112.5,nan
2011-09-01 00:00:00,64.0,113.25,nan
2011-09-01 00:00:00,64.0,114.0,nan
2011-09-01 00:00:00,64.0,114.75,nan
2011-09-01 00:00:00,64.0,115.5,nan
2011-09-01 00:00:00,64.0,116.25,nan
2011-09-01 00:00:00,64.0,117.0,nan
2011-09-01 00:00:00,64.0,117.75,nan
2011-09-01 00:00:00,64.0,118.5,nan
2011-09-01 00:00:00,64.0,119.25,nan
2011-09-01 00:00:00,64.0,120.0,nan
2011-09-01 00:00:00,64.0,120.75,nan
2011-09-01 00:00:00,64.0,121.5,nan
2011-09-01 00:00:00,64.0,122.25,nan
2011-09-01 00:00:00,64.0,123.0,nan
2011-09-01 00:00:00,64.0,123.75,nan
2011-09-01 00:00:00,64.0,124.5,nan
2011-09-01 00:00:00,64.0,125.25,nan
2011-09-01 00:00:00,64.0,126.0,nan
2011-09-01 00:00:00,64.0,126.75,nan
2011-09-01 00:00:00,64.0,127.5,nan
2011-09-01 00:00:00,64.0,128.25,nan
2011-09-01 00:00:00,64.0,129.0,nan
2011-09-01 00:00:00,64.0,129.75,nan
2011-09-01 00:00:00,64.0,130.5,nan
2011-09-01 00:00:00,64.0,131.25,nan
2011-09-01 00:00:00,64.0,132.0,nan
2011-09-01 00:00:00,64.0,132.75,nan
2011-09-01 00:00:00,64.0,133.5,nan
2011-09-01 00:00:00,64.0,134.25,nan
2011-09-01 00:00:00,64.0,135.0,nan
2011-09-01 00:00:00,64.0,135.75,nan
2011-09-01 00:00:00,64.0,136.5,nan
2011-09-01 00:00:00,64.0,137.25,nan
2011-09-01 00:00:00,64.0,138.0,nan
2011-09-01 00:00:00,64.0,138.75,nan
2011-09-01 00:00:00,64.0,139.5,nan
2011-09-01 00:00:00,64.0,140.25,nan
2011-09-01 00:00:00,64.0,141.0,nan
2011-09-01 00:00:00,64.0,141.75,nan
2011-09-01 00:00:00,64.0,142.5,nan
2011-09-01 00:00:00,64.0,143.25,nan
2011-09-01 00:00:00,64.0,144.0,nan
2011-09-01 00:00:00,64.0,144.75,nan
2011-09-01 00:00:00,64.0,145.5,nan
2011-09-01 00:00:00,64.0,146.25,nan
2011-09-01 00:00:00,64.0,147.0,nan
2011-09-01 00:00:00,64.0,147.75,nan
2011-09-01 00:00:00,64.0,148.5,nan
2011-09-01 00:00:00,64.0,149.25,nan
2011-09-01 00:00:00,64.0,150.0,nan
2011-09-01 00:00:00,64.0,150.75,nan
2011-09-01 00:00:00,64.0,151.5,nan
2011-09-01 00:00:00,64.0,152.25,nan
2011-09-01 00:00:00,64.0,153.0,nan
2011-09-01 00:00:00,64.0,153.75,nan
2011-09-01 00:00:00,64.0,154.5,nan
2011-09-01 00:00:00,64.0,155.25,nan
2011-09-01 00:00:00,64.0,156.0,nan
2011-09-01 00:00:00,64.0,156.75,nan
2011-09-01 00:00:00,64.0,157.5,nan
2011-09-01 00:00:00,64.0,158.25,nan
2011-09-01 00:00:00,64.0,159.0,nan
2011-09-01 00:00:00,64.0,159.75,nan
2011-09-01 00:00:00,64.0,160.5,nan
2011-09-01 00:00:00,64.0,161.25,nan
2011-09-01 00:00:00,64.0,162.0,nan
2011-09-01 00:00:00,64.0,162.75,nan
2011-09-01 00:00:00,64.0,163.5,nan
2011-09-01 00:00:00,64.0,164.25,nan
2011-09-01 00:00:00,64.0,165.0,nan
2011-09-01 00:00:00,64.0,165.75,nan
2011-09-01 00:00:00,64.0,166.5,nan
2011-09-01 00:00:00,64.0,167.25,nan
2011-09-01 00:00:00,64.0,168.0,nan
2011-09-01 00:00:00,64.0,168.75,nan
2011-09-01 00:00:00,64.0,169.5,nan
2011-09-01 00:00:00,64.0,170.25,nan
2011-09-01 00:00:00,64.0,171.0,nan
2011-09-01 00:00:00,64.0,171.75,nan
2011-09-01 00:00:00,64.0,172.5,nan
2011-09-01 00:00:00,64.0,173.25,nan
2011-09-01 00:00:00,64.0,174.0,nan
2011-09-01 00:00:00,64.0,174.75,nan
2011-09-01 00:00:00,64.0,175.5,nan
2011-09-01 00:00:00,64.0,176.25,nan
2011-09-01 00:00:00,64.0,177.0,nan
2011-09-01 00:00:00,64.0,177.75,nan
2011-09-01 00:00:00,64.0,178.5,nan
2011-09-01 00:00:00,64.0,179.25,nan
2011-09-01 00:00:00,64.0,180.0,nan
2011-09-01 00:00:00,64.25,-179.25,nan
2011-09-01 00:00:00,64.25,-178.5,nan
2011-09-01 00:00:00,64.25,-177.75,nan
2011-09-01 00:00:00,64.25,-177.0,nan
2011-09-01 00:00:00,64.25,-176.25,nan
2011-09-01 00:00:00,64.25,-175.5,nan
2011-09-01 00:00:00,64.25,-174.75,nan
2011-09-01 00:00:00,64.25,-174.0,nan
2011-09-01 00:00:00,64.25,-173.25,nan
2011-09-01 00:00:00,64.25,-172.5,nan
2011-09-01 00:00:00,64.25,-171.75,nan
2011-09-01 00:00:00,64.25,-171.0,nan
2011-09-01 00:00:00,64.25,-170.25,nan
2011-09-01 00:00:00,64.25,-169.5,nan
2011-09-01 00:00:00,64.25,-168.75,nan
2011-09-01 00:00:00,64.25,-168.0,nan
2011-09-01 00:00:00,64.25,-167.25,nan
2011-09-01 00:00:00,64.25,-166.5,nan
2011-09-01 00:00:00,64.25,-165.75,nan
2011-09-01 00:00:00,64.25,-165.0,nan
2011-09-01 00:00:00,64.25,-164.25,nan
2011-09-01 00:00:00,64.25,-163.5,nan
2011-09-01 00:00:00,64.25,-162.75,nan
2011-09-01 00:00:00,64.25,-162.0,nan
2011-09-01 00:00:00,64.25,-161.25,nan
2011-09-01 00:00:00,64.25,-160.5,nan
2011-09-01 00:00:00,64.25,-159.75,nan
2011-09-01 00:00:00,64.25,-159.0,nan
2011-09-01 00:00:00,64.25,-158.25,nan
2011-09-01 00:00:00,64.25,-157.5,nan
2011-09-01 00:00:00,64.25,-156.75,nan
2011-09-01 00:00:00,64.25,-156.0,nan
2011-09-01 00:00:00,64.25,-155.25,nan
2011-09-01 00:00:00,64.25,-154.5,nan
2011-09-01 00:00:00,64.25,-153.75,nan
2011-09-01 00:00:00,64.25,-153.0,nan
2011-09-01 00:00:00,64.25,-152.25,nan
2011-09-01 00:00:00,64.25,-151.5,nan
2011-09-01 00:00:00,64.25,-150.75,nan
2011-09-01 00:00:00,64.25,-150.0,nan
2011-09-01 00:00:00,64.25,-149.25,nan
2011-09-01 00:00:00,64.25,-148.5,nan
2011-09-01 00:00:00,64.25,-147.75,nan
2011-09-01 00:00:00,64.25,-147.0,nan
2011-09-01 00:00:00,64.25,-146.25,nan
2011-09-01 00:00:00,64.25,-145.5,nan
2011-09-01 00:00:00,64.25,-144.75,nan
2011-09-01 00:00:00,64.25,-144.0,nan
2011-09-01 00:00:00,64.25,-143.25,nan
2011-09-01 00:00:00,64.25,-142.5,nan
2011-09-01 00:00:00,64.25,-141.75,nan
2011-09-01 00:00:00,64.25,-141.0,nan
2011-09-01 00:00:00,64.25,-140.25,nan
2011-09-01 00:00:00,64.25,-139.5,nan
2011-09-01 00:00:00,64.25,-138.75,nan
2011-09-01 00:00:00,64.25,-138.0,nan
2011-09-01 00:00:00,64.25,-137.25,nan
2011-09-01 00:00:00,64.25,-136.5,nan
2011-09-01 00:00:00,64.25,-135.75,nan
2011-09-01 00:00:00,64.25,-135.0,nan
2011-09-01 00:00:00,64.25,-134.25,nan
2011-09-01 00:00:00,64.25,-133.5,nan
2011-09-01 00:00:00,64.25,-132.75,nan
2011-09-01 00:00:00,64.25,-132.0,nan
2011-09-01 00:00:00,64.25,-131.25,nan
2011-09-01 00:00:00,64.25,-130.5,nan
2011-09-01 00:00:00,64.25,-129.75,nan
2011-09-01 00:00:00,64.25,-129.0,nan
2011-09-01 00:00:00,64.25,-128.25,nan
2011-09-01 00:00:00,64.25,-127.5,nan
2011-09-01 00:00:00,64.25,-126.75,nan
2011-09-01 00:00:00,64.25,-126.0,nan
2011-09-01 00:00:00,64.25,-125.25,nan
2011-09-01 00:00:00,64.25,-124.5,nan
2011-09-01 00:00:00,64.25,-123.75,nan
2011-09-01 00:00:00,64.25,-123.0,nan
2011-09-01 00:00:00,64.25,-122.25,nan
2011-09-01 00:00:00,64.25,-121.5,nan
2011-09-01 00:00:00,64.25,-120.75,nan
2011-09-01 00:00:00,64.25,-120.0,nan
2011-09-01 00:00:00,64.25,-119.25,nan
2011-09-01 00:00:00,64.25,-118.5,nan
2011-09-01 00:00:00,64.25,-117.75,nan
2011-09-01 00:00:00,64.25,-117.0,nan
2011-09-01 00:00:00,64.25,-116.25,nan
2011-09-01 00:00:00,64.25,-115.5,nan
2011-09-01 00:00:00,64.25,-114.75,nan
2011-09-01 00:00:00,64.25,-114.0,nan
2011-09-01 00:00:00,64.25,-113.25,nan
2011-09-01 00:00:00,64.25,-112.5,nan
2011-09-01 00:00:00,64.25,-111.75,nan
2011-09-01 00:00:00,64.25,-111.0,nan
2011-09-01 00:00:00,64.25,-110.25,nan
2011-09-01 00:00:00,64.25,-109.5,nan
2011-09-01 00:00:00,64.25,-108.75,nan
2011-09-01 00:00:00,64.25,-108.0,nan
2011-09-01 00:00:00,64.25,-107.25,nan
2011-09-01 00:00:00,64.25,-106.5,nan
2011-09-01 00:00:00,64.25,-105.75,nan
2011-09-01 00:00:00,64.25,-105.0,nan
2011-09-01 00:00:00,64.25,-104.25,nan
2011-09-01 00:00:00,64.25,-103.5,nan
2011-09-01 00:00:00,64.25,-102.75,nan
2011-09-01 00:00:00,64.25,-102.0,nan
2011-09-01 00:00:00,64.25,-101.25,nan
2011-09-01 00:00:00,64.25,-100.5,nan
2011-09-01 00:00:00,64.25,-99.75,nan
2011-09-01 00:00:00,64.25,-99.0,nan
2011-09-01 00:00:00,64.25,-98.25,nan
2011-09-01 00:00:00,64.25,-97.5,nan
2011-09-01 00:00:00,64.25,-96.75,nan
2011-09-01 00:00:00,64.25,-96.0,nan
2011-09-01 00:00:00,64.25,-95.25,nan
2011-09-01 00:00:00,64.25,-94.5,nan
2011-09-01 00:00:00,64.25,-93.75,nan
2011-09-01 00:00:00,64.25,-93.0,nan
2011-09-01 00:00:00,64.25,-92.25,nan
2011-09-01 00:00:00,64.25,-91.5,nan
2011-09-01 00:00:00,64.25,-90.75,nan
2011-09-01 00:00:00,64.25,-90.0,nan
2011-09-01 00:00:00,64.25,-89.25,nan
2011-09-01 00:00:00,64.25,-88.5,nan
2011-09-01 00:00:00,64.25,-87.75,nan
2011-09-01 00:00:00,64.25,-87.0,nan
2011-09-01 00:00:00,64.25,-86.25,nan
2011-09-01 00:00:00,64.25,-85.5,nan
2011-09-01 00:00:00,64.25,-84.75,nan
2011-09-01 00:00:00,64.25,-84.0,nan
2011-09-01 00:00:00,64.25,-83.25,nan
2011-09-01 00:00:00,64.25,-82.5,nan
2011-09-01 00:00:00,64.25,-81.75,nan
2011-09-01 00:00:00,64.25,-81.0,nan
2011-09-01 00:00:00,64.25,-80.25,nan
2011-09-01 00:00:00,64.25,-79.5,nan
2011-09-01 00:00:00,64.25,-78.75,nan
2011-09-01 00:00:00,64.25,-78.0,nan
2011-09-01 00:00:00,64.25,-77.25,nan
2011-09-01 00:00:00,64.25,-76.5,nan
2011-09-01 00:00:00,64.25,-75.75,nan
2011-09-01 00:00:00,64.25,-75.0,nan
2011-09-01 00:00:00,64.25,-74.25,nan
2011-09-01 00:00:00,64.25,-73.5,nan
2011-09-01 00:00:00,64.25,-72.75,nan
2011-09-01 00:00:00,64.25,-72.0,nan
2011-09-01 00:00:00,64.25,-71.25,nan
2011-09-01 00:00:00,64.25,-70.5,nan
2011-09-01 00:00:00,64.25,-69.75,nan
2011-09-01 00:00:00,64.25,-69.0,nan
2011-09-01 00:00:00,64.25,-68.25,nan
2011-09-01 00:00:00,64.25,-67.5,nan
2011-09-01 00:00:00,64.25,-66.75,nan
2011-09-01 00:00:00,64.25,-66.0,nan
2011-09-01 00:00:00,64.25,-65.25,nan
2011-09-01 00:00:00,64.25,-64.5,nan
2011-09-01 00:00:00,64.25,-63.75,nan
2011-09-01 00:00:00,64.25,-63.0,nan
2011-09-01 00:00:00,64.25,-62.25,nan
2011-09-01 00:00:00,64.25,-61.5,nan
2011-09-01 00:00:00,64.25,-60.75,nan
2011-09-01 00:00:00,64.25,-60.0,nan
2011-09-01 00:00:00,64.25,-59.25,nan
2011-09-01 00:00:00,64.25,-58.5,nan
2011-09-01 00:00:00,64.25,-57.75,nan
2011-09-01 00:00:00,64.25,-57.0,nan
2011-09-01 00:00:00,64.25,-56.25,nan
2011-09-01 00:00:00,64.25,-55.5,nan
2011-09-01 00:00:00,64.25,-54.75,nan
2011-09-01 00:00:00,64.25,-54.0,nan
2011-09-01 00:00:00,64.25,-53.25,nan
2011-09-01 00:00:00,64.25,-52.5,nan
2011-09-01 00:00:00,64.25,-51.75,nan
2011-09-01 00:00:00,64.25,-51.0,nan
2011-09-01 00:00:00,64.25,-50.25,nan
2011-09-01 00:00:00,64.25,-49.5,nan
2011-09-01 00:00:00,64.25,-48.75,nan
2011-09-01 00:00:00,64.25,-48.0,nan
2011-09-01 00:00:00,64.25,-47.25,nan
2011-09-01 00:00:00,64.25,-46.5,nan
2011-09-01 00:00:00,64.25,-45.75,nan
2011-09-01 00:00:00,64.25,-45.0,nan
2011-09-01 00:00:00,64.25,-44.25,nan
2011-09-01 00:00:00,64.25,-43.5,nan
2011-09-01 00:00:00,64.25,-42.75,nan
2011-09-01 00:00:00,64.25,-42.0,nan
2011-09-01 00:00:00,64.25,-41.25,nan
2011-09-01 00:00:00,64.25,-40.5,nan
2011-09-01 00:00:00,64.25,-39.75,nan
2011-09-01 00:00:00,64.25,-39.0,nan
2011-09-01 00:00:00,64.25,-38.25,nan
2011-09-01 00:00:00,64.25,-37.5,nan
2011-09-01 00:00:00,64.25,-36.75,nan
2011-09-01 00:00:00,64.25,-36.0,nan
2011-09-01 00:00:00,64.25,-35.25,nan
2011-09-01 00:00:00,64.25,-34.5,nan
2011-09-01 00:00:00,64.25,-33.75,nan
2011-09-01 00:00:00,64.25,-33.0,nan
2011-09-01 00:00:00,64.25,-32.25,nan
2011-09-01 00:00:00,64.25,-31.5,nan
2011-09-01 00:00:00,64.25,-30.75,nan
2011-09-01 00:00:00,64.25,-30.0,nan
2011-09-01 00:00:00,64.25,-29.25,nan
2011-09-01 00:00:00,64.25,-28.5,nan
2011-09-01 00:00:00,64.25,-27.75,nan
2011-09-01 00:00:00,64.25,-27.0,nan
2011-09-01 00:00:00,64.25,-26.25,nan
2011-09-01 00:00:00,64.25,-25.5,nan
2011-09-01 00:00:00,64.25,-24.75,nan
2011-09-01 00:00:00,64.25,-24.0,nan
2011-09-01 00:00:00,64.25,-23.25,nan
2011-09-01 00:00:00,64.25,-22.5,nan
2011-09-01 00:00:00,64.25,-21.75,nan
2011-09-01 00:00:00,64.25,-21.0,nan
2011-09-01 00:00:00,64.25,-20.25,nan
2011-09-01 00:00:00,64.25,-19.5,nan
2011-09-01 00:00:00,64.25,-18.75,nan
2011-09-01 00:00:00,64.25,-18.0,nan
2011-09-01 00:00:00,64.25,-17.25,nan
2011-09-01 00:00:00,64.25,-16.5,nan
2011-09-01 00:00:00,64.25,-15.75,nan
2011-09-01 00:00:00,64.25,-15.0,nan
2011-09-01 00:00:00,64.25,-14.25,nan
2011-09-01 00:00:00,64.25,-13.5,nan
2011-09-01 00:00:00,64.25,-12.75,nan
2011-09-01 00:00:00,64.25,-12.0,nan
2011-09-01 00:00:00,64.25,-11.25,nan
2011-09-01 00:00:00,64.25,-10.5,nan
2011-09-01 00:00:00,64.25,-9.75,nan
2011-09-01 00:00:00,64.25,-9.0,nan
2011-09-01 00:00:00,64.25,-8.25,nan
2011-09-01 00:00:00,64.25,-7.5,nan
2011-09-01 00:00:00,64.25,-6.75,nan
2011-09-01 00:00:00,64.25,-6.0,nan
2011-09-01 00:00:00,64.25,-5.25,nan
2011-09-01 00:00:00,64.25,-4.5,nan
2011-09-01 00:00:00,64.25,-3.75,nan
2011-09-01 00:00:00,64.25,-3.0,nan
2011-09-01 00:00:00,64.25,-2.25,nan
2011-09-01 00:00:00,64.25,-1.5,nan
2011-09-01 00:00:00,64.25,-0.75,nan
2011-09-01 00:00:00,64.25,0.0,nan
2011-09-01 00:00:00,64.25,0.75,nan
2011-09-01 00:00:00,64.25,1.5,nan
2011-09-01 00:00:00,64.25,2.25,nan
2011-09-01 00:00:00,64.25,3.0,nan
2011-09-01 00:00:00,64.25,3.75,nan
2011-09-01 00:00:00,64.25,4.5,nan
2011-09-01 00:00:00,64.25,5.25,nan
2011-09-01 00:00:00,64.25,6.0,nan
2011-09-01 00:00:00,64.25,6.75,nan
2011-09-01 00:00:00,64.25,7.5,nan
2011-09-01 00:00:00,64.25,8.25,nan
2011-09-01 00:00:00,64.25,9.0,nan
2011-09-01 00:00:00,64.25,9.75,nan
2011-09-01 00:00:00,64.25,10.5,nan
2011-09-01 00:00:00,64.25,11.25,nan
2011-09-01 00:00:00,64.25,12.0,nan
2011-09-01 00:00:00,64.25,12.75,nan
2011-09-01 00:00:00,64.25,13.5,nan
2011-09-01 00:00:00,64.25,14.25,nan
2011-09-01 00:00:00,64.25,15.0,nan
2011-09-01 00:00:00,64.25,15.75,nan
2011-09-01 00:00:00,64.25,16.5,nan
2011-09-01 00:00:00,64.25,17.25,nan
2011-09-01 00:00:00,64.25,18.0,nan
2011-09-01 00:00:00,64.25,18.75,nan
2011-09-01 00:00:00,64.25,19.5,nan
2011-09-01 00:00:00,64.25,20.25,nan
2011-09-01 00:00:00,64.25,21.0,nan
2011-09-01 00:00:00,64.25,21.75,nan
2011-09-01 00:00:00,64.25,22.5,nan
2011-09-01 00:00:00,64.25,23.25,nan
2011-09-01 00:00:00,64.25,24.0,nan
2011-09-01 00:00:00,64.25,24.75,nan
2011-09-01 00:00:00,64.25,25.5,nan
2011-09-01 00:00:00,64.25,26.25,nan
2011-09-01 00:00:00,64.25,27.0,nan
2011-09-01 00:00:00,64.25,27.75,nan
2011-09-01 00:00:00,64.25,28.5,nan
2011-09-01 00:00:00,64.25,29.25,nan
2011-09-01 00:00:00,64.25,30.0,nan
2011-09-01 00:00:00,64.25,30.75,nan
2011-09-01 00:00:00,64.25,31.5,nan
2011-09-01 00:00:00,64.25,32.25,nan
2011-09-01 00:00:00,64.25,33.0,nan
2011-09-01 00:00:00,64.25,33.75,nan
2011-09-01 00:00:00,64.25,34.5,nan
2011-09-01 00:00:00,64.25,35.25,nan
2011-09-01 00:00:00,64.25,36.0,nan
2011-09-01 00:00:00,64.25,36.75,nan
2011-09-01 00:00:00,64.25,37.5,nan
2011-09-01 00:00:00,64.25,38.25,nan
2011-09-01 00:00:00,64.25,39.0,nan
2011-09-01 00:00:00,64.25,39.75,nan
2011-09-01 00:00:00,64.25,40.5,nan
2011-09-01 00:00:00,64.25,41.25,nan
2011-09-01 00:00:00,64.25,42.0,nan
2011-09-01 00:00:00,64.25,42.75,nan
2011-09-01 00:00:00,64.25,43.5,nan
2011-09-01 00:00:00,64.25,44.25,nan
2011-09-01 00:00:00,64.25,45.0,nan
2011-09-01 00:00:00,64.25,45.75,nan
2011-09-01 00:00:00,64.25,46.5,nan
2011-09-01 00:00:00,64.25,47.25,nan
2011-09-01 00:00:00,64.25,48.0,nan
2011-09-01 00:00:00,64.25,48.75,nan
2011-09-01 00:00:00,64.25,49.5,nan
2011-09-01 00:00:00,64.25,50.25,nan
2011-09-01 00:00:00,64.25,51.0,nan
2011-09-01 00:00:00,64.25,51.75,nan
2011-09-01 00:00:00,64.25,52.5,nan
2011-09-01 00:00:00,64.25,53.25,nan
2011-09-01 00:00:00,64.25,54.0,nan
2011-09-01 00:00:00,64.25,54.75,nan
2011-09-01 00:00:00,64.25,55.5,nan
2011-09-01 00:00:00,64.25,56.25,nan
2011-09-01 00:00:00,64.25,57.0,nan
2011-09-01 00:00:00,64.25,57.75,nan
2011-09-01 00:00:00,64.25,58.5,nan
2011-09-01 00:00:00,64.25,59.25,nan
2011-09-01 00:00:00,64.25,60.0,nan
2011-09-01 00:00:00,64.25,60.75,nan
2011-09-01 00:00:00,64.25,61.5,nan
2011-09-01 00:00:00,64.25,62.25,nan
2011-09-01 00:00:00,64.25,63.0,nan
2011-09-01 00:00:00,64.25,63.75,nan
2011-09-01 00:00:00,64.25,64.5,nan
2011-09-01 00:00:00,64.25,65.25,nan
2011-09-01 00:00:00,64.25,66.0,nan
2011-09-01 00:00:00,64.25,66.75,nan
2011-09-01 00:00:00,64.25,67.5,nan
2011-09-01 00:00:00,64.25,68.25,nan
2011-09-01 00:00:00,64.25,69.0,nan
2011-09-01 00:00:00,64.25,69.75,nan
2011-09-01 00:00:00,64.25,70.5,nan
2011-09-01 00:00:00,64.25,71.25,nan
2011-09-01 00:00:00,64.25,72.0,nan
2011-09-01 00:00:00,64.25,72.75,nan
2011-09-01 00:00:00,64.25,73.5,nan
2011-09-01 00:00:00,64.25,74.25,nan
2011-09-01 00:00:00,64.25,75.0,nan
2011-09-01 00:00:00,64.25,75.75,nan
2011-09-01 00:00:00,64.25,76.5,nan
2011-09-01 00:00:00,64.25,77.25,nan
2011-09-01 00:00:00,64.25,78.0,nan
2011-09-01 00:00:00,64.25,78.75,nan
2011-09-01 00:00:00,64.25,79.5,nan
2011-09-01 00:00:00,64.25,80.25,nan
2011-09-01 00:00:00,64.25,81.0,nan
2011-09-01 00:00:00,64.25,81.75,nan
2011-09-01 00:00:00,64.25,82.5,nan
2011-09-01 00:00:00,64.25,83.25,nan
2011-09-01 00:00:00,64.25,84.0,nan
2011-09-01 00:00:00,64.25,84.75,nan
2011-09-01 00:00:00,64.25,85.5,nan
